TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
g010477,11,여,50,6,1,2,5,11,,3,12,3,1,41,41830,42,42150,26,26350,6,2,3,3,3,3,2,3,서울특별시,충남,나홀로 여행,2023-09-02~2023-09-02,2,7,1,0
g011714,27,여,20,4,1,1,4,3,,3,10,2,2,50,50110,11,11230,47,47170,4,6,1,1,6,5,3,7,대구광역시,전북,나홀로 여행,2023-09-23~2023-09-23,1,4,7,0
g000396,48,남,40,6,1,2,4,3,,6,8,3,6,41,41460,46,46130,41,41110,4,3,4,6,5,5,2,5,경상남도,광주,자녀 동반 여행,2023-05-27~2023-05-28,3,8,1,3
g000697,11,남,20,6,1,1,1,3,,6,,4,1,50,50110,26,26170,48,48220,4,2,1,4,4,4,4,7,서울특별시,전남,나홀로 여행,2023-05-27~2023-05-29,1,2,7,0
g012659,45,여,40,7,1,2,4,3,,5,9,2,3,46,46110,30,30110,11,11305,1,4,4,2,7,2,6,4,전라북도,전북,자녀 동반 여행,2023-09-23~2023-09-23,2,,,3
g002545,41,남,20,6,1,1,4,2,,5,12,2,1,42,42210,46,46150,46,46900,1,1,1,7,7,1,1,7,경기도,충남,3인 이상 여행(가족 외),2023-06-11~2023-06-12,3,10,,3
g001344,45,여,60,7,1,1,1,13,,5,,3,2,46,46710,48,48860,46,46150,1,1,1,1,1,1,1,7,전라북도,전남,2인 가족 여행,2023-06-04~2023-06-05,9,2,3,1
g012688,46,남,20,6,1,1,4,3,,4,6,2,1,46,46170,50,50130,45,45190,2,2,3,4,4,2,3,6,전라남도,전남,2인 가족 여행,2023-09-24~2023-09-24,3,1,2,1
g008090,46,여,20,4,2,1,5,12,,3,7,2,2,11,11110,29,29110,26,26140,7,2,3,6,7,6,6,7,전라남도,전북,2인 여행(가족 외),2023-09-08~2023-09-08,3,5,7,1
g008626,41,남,50,5,1,2,4,13,,8,11,3,6,50,50130,26,26350,42,42150,1,1,1,1,1,1,1,7,경기도,전북,부모 동반 여행,2023-09-02~2023-09-02,1,3,5,7
g001563,43,남,40,6,1,2,4,3,,7,8,3,7,42,42210,44,44210,30,30200,5,6,6,6,6,6,6,6,충청북도,대전,3인 이상 여행(가족 외),2023-06-03~2023-06-03,2,3,1,2
g003394,45,여,20,6,1,1,2,3,,3,3,3,4,11,11710,50,50130,46,46130,4,2,2,3,2,5,7,6,전라북도,전북,2인 여행(가족 외),2023-07-14~2023-07-15,2,3,1,1
g010043,45,남,20,4,1,1,1,12,,1,,2,1,50,50110,26,26350,11,11680,1,2,2,4,3,2,1,5,전라북도,전북,2인 여행(가족 외),2023-09-10~2023-09-10,3,2,1,1
g005745,42,여,50,4,1,2,4,4,,4,10,3,2,45,45110,50,50110,26,26260,2,1,5,3,2,3,6,3,강원도,충북,자녀 동반 여행,2023-08-15~2023-08-17,1,2,8,2
g012220,11,남,40,6,1,2,3,3,,5,7,3,3,42,42150,50,50110,26,26350,4,1,3,3,2,2,1,5,서울특별시,충북,3인 이상 여행(가족 외),2023-09-08~2023-09-08,1,2,3,2
g000225,46,남,30,5,1,2,4,4,,3,12,2,1,50,50110,42,42150,26,26200,2,2,2,3,3,4,4,3,전라남도,전남,3대 동반 여행(친척 포함),2023-05-27~2023-05-28,1,2,3,4
g000809,11,남,50,8,5,1,3,2,,6,10,2,1,42,42830,41,41830,44,44200,3,3,3,3,3,3,3,4,서울특별시,충남,2인 여행(가족 외),2023-06-06~2023-06-07,2,3,1,1
g006548,45,여,30,7,1,2,4,2,,3,6,2,1,45,45140,46,46130,30,30140,4,6,4,3,5,5,3,3,전라북도,전남,자녀 동반 여행,2023-08-16~2023-08-17,3,7,1,3
g012749,44,여,60,4,1,2,1,4,,2,,2,1,30,30170,28,28710,44,44150,4,3,3,2,2,1,1,3,충청남도,충남,나홀로 여행,2023-09-24~2023-09-24,1,1,5,0
g001684,44,여,30,6,1,1,1,2,,5,,2,1,26,26230,30,30200,44,44810,4,6,2,3,2,2,4,3,충청남도,충남,나홀로 여행,2023-06-01~2023-06-01,2,1,7,0
g003497,43,남,30,6,1,1,1,4,,5,,3,3,50,50130,42,42790,26,26350,1,1,1,4,2,2,5,4,충청북도,충남,나홀로 여행,2023-07-30~2023-07-31,4,1,6,0
g011876,29,여,30,6,1,1,3,3,,5,10,2,2,50,50110,11,11140,26,26350,6,4,3,3,4,4,5,3,광주광역시,전남,2인 여행(가족 외),2023-09-09~2023-09-09,3,2,7,1
g012189,36,여,30,6,1,1,1,2,,4,,2,4,11,11110,26,26710,27,27110,4,1,7,1,1,4,7,7,세종특별자치시,대전,2인 여행(가족 외),2023-09-17~2023-09-17,1,3,5,1
g005548,41,남,30,6,1,1,1,4,,4,,2,2,26,26320,50,50110,50,50130,4,6,6,6,7,6,5,6,경기도,충북,나홀로 여행,2023-08-17~2023-08-17,6,4,2,0
g007420,29,남,20,6,1,1,4,12,,1,5,3,2,11,11710,26,26350,46,46710,6,6,6,4,4,6,2,6,광주광역시,전남,2인 여행(가족 외),2023-08-30~2023-08-31,9,3,1,1
g000301,11,남,30,6,1,2,2,4,,4,5,3,2,47,47130,46,46130,42,42150,6,2,1,4,6,5,1,2,서울특별시,전북,2인 가족 여행,2023-06-04~2023-06-06,7,1,2,1
g001208,44,남,50,6,1,2,3,3,,5,8,3,6,44,44200,42,42150,50,50130,4,1,1,1,4,4,2,7,충청남도,충북,자녀 동반 여행,2023-05-28~2023-05-29,3,1,7,2
g012194,30,남,60,7,1,2,2,2,,5,10,2,2,45,45710,47,47820,42,42150,2,3,1,2,2,2,2,7,대전광역시,충남,2인 여행(가족 외),2023-09-09~2023-09-09,4,8,1,1
g003495,28,남,20,4,1,1,4,12,,2,7,2,1,50,50110,26,26350,42,42150,2,6,1,1,6,2,7,5,인천광역시,대전,나홀로 여행,2023-07-03~2023-07-04,1,7,2,0
g004511,43,남,20,6,1,1,1,3,,4,,2,1,26,26500,42,42150,44,44270,2,5,2,2,3,6,2,5,충청북도,전북,2인 여행(가족 외),2023-07-29~2023-07-29,2,3,1,1
g003071,11,여,40,6,1,1,1,1,,5,,2,1,50,50110,42,42150,28,28260,1,5,2,5,4,5,3,5,서울특별시,충북,2인 여행(가족 외),2023-06-24~2023-06-25,1,6,3,1
g012891,30,남,40,6,1,1,2,2,,4,6,3,2,50,50130,42,42150,44,44150,3,4,3,3,4,6,3,3,대전광역시,충남,2인 가족 여행,2023-09-24~2023-09-24,7,2,,1
g011541,45,남,30,7,5,2,4,3,,5,7,2,2,42,42230,47,47770,11,11680,2,3,2,6,6,4,3,3,전라북도,전북,자녀 동반 여행,2023-09-16~2023-09-16,7,1,8,3
g002262,46,남,30,6,1,2,3,3,,3,5,3,3,50,50130,26,26350,11,11680,5,3,3,1,1,2,6,5,전라남도,전남,자녀 동반 여행,2023-06-24~2023-06-24,2,1,7,2
g011470,43,남,60,6,1,2,2,4,,4,4,3,5,47,47130,29,29170,30,30230,2,3,2,1,2,6,6,5,충청북도,충북,나홀로 여행,2023-09-09~2023-09-09,1,6,7,0
g012686,29,남,50,6,1,2,2,3,,7,7,2,1,50,50130,48,48310,48,48220,2,1,4,4,1,6,1,5,광주광역시,전북,2인 가족 여행,2023-09-23~2023-09-23,7,1,3,1
g005899,11,남,30,6,1,1,2,3,,5,6,3,4,46,46110,41,41270,11,11650,5,1,1,5,3,1,3,7,서울특별시,광주,3인 이상 여행(가족 외),2023-08-26~2023-08-28,3,7,5,2
g006135,28,남,30,6,1,2,3,2,,5,9,2,4,41,41460,29,29200,41,41190,6,5,4,2,6,4,5,2,인천광역시,충남,자녀 동반 여행,2023-08-15~2023-08-17,3,2,8,2
g000959,29,여,50,6,1,2,4,2,,3,6,3,4,46,46880,29,29200,45,45110,2,3,2,5,6,6,6,5,광주광역시,전남,자녀 동반 여행,2023-06-09~2023-06-11,3,2,1,3
g003463,46,남,30,5,1,2,4,7,,1,7,2,1,46,46150,31,31710,46,46230,3,4,4,2,5,3,3,5,전라남도,전북,3대 동반 여행(친척 포함),2023-07-01~2023-07-02,7,1,3,5
g000436,11,남,30,6,1,1,1,13,,4,,3,2,45,45140,41,41130,26,26350,6,2,4,2,2,4,4,2,서울특별시,전북,나홀로 여행,2023-05-27~2023-05-29,2,,,0
g003444,29,여,50,6,1,2,4,11,,5,8,2,2,45,45790,46,46130,48,48310,2,5,6,2,5,2,2,2,광주광역시,전북,자녀 동반 여행,2023-07-01~2023-07-02,8,10,3,3
g003340,30,여,50,6,1,2,4,3,,4,6,3,6,47,47110,26,26350,44,44770,3,5,5,3,5,3,2,6,대전광역시,광주,자녀 동반 여행,2023-07-01~2023-07-02,7,8,1,2
g011534,11,여,20,7,1,1,1,2,,5,,3,4,43,43110,45,45110,47,47130,6,4,6,4,6,7,6,1,서울특별시,충남,나홀로 여행,2023-09-10~2023-09-10,2,1,6,0
g005299,47,남,20,5,1,1,1,7,,5,,3,2,50,50110,26,26710,11,11680,4,1,2,4,4,4,2,4,경상북도,전북,나홀로 여행,2023-08-09~2023-08-10,6,2,1,0
g001835,29,여,30,6,1,1,1,3,,5,,3,3,26,26500,26,26350,26,26710,1,4,4,2,2,2,2,4,광주광역시,전남,나홀로 여행,2023-06-04~2023-06-04,6,7,2,0
g005843,48,여,30,6,1,1,1,4,,5,,3,3,11,11110,26,26350,50,50130,2,1,2,5,6,5,2,4,경상남도,대전,나홀로 여행,2023-09-02~2023-09-04,7,2,1,0
g007022,41,여,20,6,1,1,1,3,,4,,2,1,42,42150,48,48220,11,11680,2,1,6,1,1,6,7,7,경기도,전남,3인 이상 여행(가족 외),2023-09-09~2023-09-10,3,1,2,3
g011697,41,남,40,6,1,2,2,2,,6,8,1,1,42,42150,41,41670,41,41450,4,1,1,1,7,4,1,7,경기도,충남,부모 동반 여행,2023-09-16~2023-09-16,3,1,2,3
g001789,41,여,20,5,1,1,6,4,,1,9,1,2,41,41190,11,11110,42,42150,3,2,2,3,3,5,3,6,경기도,충남,2인 여행(가족 외),2023-06-02~2023-06-03,2,1,5,1
g002496,36,여,60,6,1,2,2,2,,5,8,3,2,44,44800,30,30170,43,43130,3,3,2,3,5,3,3,5,세종특별자치시,충남,3대 동반 여행(친척 포함),2023-06-17~2023-06-18,3,8,7,5
g004109,41,남,40,4,1,2,4,11,,2,4,2,4,30,30170,41,41110,42,42210,6,4,5,7,3,7,2,3,경기도,대전,자녀 동반 여행,2023-07-24~2023-07-25,7,10,3,3
g003061,43,여,20,6,1,1,4,12,,1,5,2,1,50,50130,42,42150,27,27290,2,2,2,3,3,5,1,6,충청북도,전남,2인 여행(가족 외),2023-06-24~2023-06-25,4,2,1,1
g002829,41,남,40,5,1,2,3,3,,5,8,2,2,50,50110,50,50130,42,42150,2,2,2,1,2,3,3,2,경기도,충남,3인 이상 여행(가족 외),2023-06-18~2023-06-19,3,7,1,4
g002019,11,여,20,6,1,1,1,3,,5,,2,2,41,41430,42,42210,41,41460,2,2,4,5,5,6,1,6,서울특별시,전남,2인 여행(가족 외),2023-06-28~2023-06-29,1,2,3,1
g001812,11,남,40,6,1,2,4,3,,4,7,2,4,11,11560,41,41480,44,44130,2,6,2,2,4,2,6,3,서울특별시,충남,자녀 동반 여행,2023-06-03~2023-06-03,3,1,5,3
g009332,41,남,30,6,1,1,2,3,,5,7,3,6,42,42210,27,27260,26,26350,1,7,1,1,1,1,1,7,경기도,충남,2인 여행(가족 외),2023-08-26~2023-08-26,3,1,5,1
g007810,11,남,30,4,1,1,4,12,,2,7,3,5,50,50130,48,48250,42,42150,2,6,1,3,1,7,7,5,서울특별시,전남,2인 여행(가족 외),2023-08-24~2023-08-24,2,7,,1
g005552,44,여,40,5,1,2,2,13,,3,4,1,2,50,50110,42,42760,44,44800,1,3,1,6,7,1,7,7,충청남도,대전,나홀로 여행,2022-08-08~2022-08-08,8,2,5,0
g000348,41,여,20,6,1,1,5,2,,4,6,3,3,47,47130,48,48840,50,50110,3,2,3,3,3,3,6,6,경기도,충남,3인 이상 여행(가족 외),2023-05-20~2023-05-21,3,1,8,5
g000239,41,남,40,6,1,1,1,2,,2,,2,2,48,48220,42,42750,43,43800,4,3,2,3,4,3,4,6,경기도,전북,나홀로 여행,2023-05-23~2023-05-25,1,4,2,0
g007773,30,여,20,7,1,1,1,2,,4,,2,2,27,27290,43,43110,31,31710,7,1,2,1,4,6,5,2,대전광역시,충남,나홀로 여행,2023-08-26~2023-08-26,1,2,7,0
g007037,30,여,20,4,1,1,3,12,,1,1,2,1,50,50130,11,11680,27,27230,1,1,1,1,4,1,1,7,대전광역시,전북,2인 여행(가족 외),2023-08-21~2023-08-22,2,3,1,1
g008659,45,여,20,6,1,1,3,3,,4,7,2,3,46,46710,46,46110,45,45130,6,6,6,5,3,6,2,2,전라북도,전남,부모 동반 여행,2023-08-26~2023-08-26,2,1,3,3
g007041,41,남,40,5,1,2,5,3,,4,5,2,2,42,42130,42,42170,26,26350,2,1,5,1,2,3,1,7,경기도,충남,2인 가족 여행,2023-09-01~2023-09-03,3,7,10,1
g003728,36,여,50,7,1,2,4,2,,5,9,3,5,50,50130,44,44825,47,47290,2,2,2,4,5,4,4,5,세종특별자치시,충북,2인 가족 여행,2023-07-09~2023-07-09,1,3,7,1
g011827,11,남,60,6,1,2,2,1,,5,9,2,2,42,42210,50,50130,44,44825,2,2,2,2,2,2,2,1,서울특별시,충남,2인 가족 여행,2023-09-16~2023-09-16,2,4,1,1
g007432,11,여,20,6,1,1,2,3,,4,9,2,1,42,42150,50,50130,26,26320,2,4,4,4,4,4,4,7,서울특별시,충북,2인 여행(가족 외),2023-09-11~2023-09-12,5,2,3,1
g008405,30,여,20,6,2,1,1,12,,1,,3,5,11,11440,26,26230,27,27140,5,2,1,4,6,5,2,7,대전광역시,세종,2인 여행(가족 외),2023-08-27~2023-08-27,1,7,3,1
g001606,30,여,30,6,1,2,3,4,,1,6,3,4,31,31140,46,46130,44,44790,3,3,3,2,3,4,3,1,대전광역시,충남,자녀 동반 여행,2023-06-02~2023-06-02,8,7,5,1
g003480,41,여,20,6,3,1,4,12,,2,5,3,3,50,50110,46,46130,43,43800,5,1,1,1,5,1,7,5,경기도,전북,나홀로 여행,2023-07-02~2023-07-03,7,4,2,0
g012716,30,여,30,5,3,2,3,4,,5,8,2,3,42,42150,42,42210,44,44825,2,2,3,3,4,3,2,5,대전광역시,세종,자녀 동반 여행,2023-09-23~2023-09-23,3,8,7,2
g000442,11,여,30,6,1,1,4,3,,4,9,3,4,42,42170,26,26170,50,50110,1,1,1,1,1,1,7,6,서울특별시,전북,3인 이상 여행(가족 외),2023-06-03~2023-06-05,2,,,2
g007434,11,여,30,6,1,1,1,3,,4,,3,6,50,50130,42,42150,45,45130,4,2,1,6,6,4,4,7,서울특별시,충남,부모 동반 여행,2023-08-23~2023-08-25,5,3,1,2
g002622,44,여,30,4,1,1,4,12,,2,5,3,2,50,50130,26,26170,46,46110,6,2,2,1,6,6,6,2,충청남도,충남,3인 이상 여행(가족 외),2023-06-28~2023-06-29,3,2,1,3
g005270,26,여,50,5,1,2,4,2,,4,7,3,2,50,50130,46,46770,42,42150,2,1,1,2,2,2,1,4,부산광역시,전남,자녀 동반 여행,2023-08-12~2023-08-14,2,1,3,3
g011098,30,남,20,6,2,1,2,12,,1,4,3,4,45,45110,31,31170,50,50130,4,3,2,2,2,1,3,5,대전광역시,충남,2인 여행(가족 외),2023-09-09~2023-09-09,3,1,7,1
g003403,27,남,40,5,4,2,2,8,,4,7,2,2,42,42230,48,48220,31,31710,1,3,1,4,6,4,3,7,대구광역시,충북,2인 가족 여행,2023-07-01~2023-07-02,3,7,1,1
g000789,11,남,20,4,1,1,1,2,,4,,2,1,50,50110,42,42770,42,42800,1,1,1,1,1,1,2,3,서울특별시,충남,2인 여행(가족 외),2023-06-01~2023-06-02,1,3,2,1
g013061,29,여,30,6,1,2,3,2,,4,7,2,2,50,50130,26,26350,11,11680,3,1,6,6,2,2,6,7,광주광역시,전남,나홀로 여행,2023-09-27~2023-09-27,7,5,1,0
g011239,42,여,30,5,1,1,1,5,,3,,3,2,43,43800,42,42150,11,11305,2,5,5,5,3,2,2,4,강원도,충북,나홀로 여행,2023-09-03~2023-09-03,7,1,2,0
g006828,30,남,50,8,5,4,1,2,,5,,2,2,42,42150,46,46130,48,48310,2,5,1,5,5,1,1,5,대전광역시,전남,나홀로 여행,2023-08-15~2023-08-16,2,4,7,0
g011787,44,여,20,6,1,1,1,4,,3,,3,7,26,26500,26,26200,44,44825,5,2,3,3,6,5,5,4,충청남도,충남,부모 동반 여행,2023-09-09~2023-09-09,7,3,1,3
g008830,28,남,40,7,1,1,1,3,,8,,3,3,50,50130,42,42150,26,26350,4,3,3,5,3,5,2,3,인천광역시,대전,2인 여행(가족 외),2023-08-26~2023-08-27,3,2,1,1
g004416,48,남,30,4,1,2,3,3,,3,6,3,6,42,42150,31,31140,26,26410,4,4,1,1,4,7,7,1,서울특별시,전북,자녀 동반 여행,2023-07-29~2023-07-30,3,8,1,2
g008304,26,여,20,6,1,1,4,4,,3,6,3,2,26,26350,50,50110,50,50130,3,3,2,1,3,3,2,3,부산광역시,대전,2인 여행(가족 외),2023-08-22~2023-08-23,1,3,2,1
g011129,11,여,20,5,1,1,4,3,,3,5,3,6,26,26350,50,50110,42,42150,5,3,1,5,6,2,7,3,서울특별시,충남,나홀로 여행,2023-09-04~2023-09-04,8,1,7,0
g011009,46,여,20,6,2,1,4,12,,2,7,3,4,50,50130,26,26500,11,11440,4,2,3,3,3,3,5,3,전라남도,전남,부모 동반 여행,2023-09-05~2023-09-05,1,3,2,2
g012660,30,여,50,5,1,2,2,4,,3,5,3,3,44,44150,43,43800,47,47130,1,5,2,5,1,2,6,6,대전광역시,세종,나홀로 여행,2023-09-23~2023-09-23,1,5,2,0
g000629,11,여,50,6,1,2,4,3,,3,8,2,2,42,42210,44,44825,41,41290,2,2,2,3,3,5,2,5,서울특별시,충북,자녀 동반 여행,2023-05-27~2023-05-29,7,1,3,3
g012520,28,여,30,6,1,1,1,3,,5,,1,1,26,26200,11,11110,30,30200,4,6,1,3,4,6,7,7,인천광역시,대전,나홀로 여행,2023-09-16~2023-09-16,5,8,1,0
g000628,11,여,20,6,1,1,1,3,,5,,2,1,42,42150,48,48170,44,44180,1,1,1,6,6,1,7,6,서울특별시,충남,나홀로 여행,2023-05-19~2023-05-22,6,2,7,0
g002089,41,여,20,5,1,1,4,9,,4,11,3,6,50,50130,48,48840,11,11440,1,1,1,3,7,2,2,7,경기도,전남,2인 여행(가족 외),2023-06-17~2023-06-18,3,1,2,1
g002727,30,여,50,6,1,2,2,11,,1,5,3,4,48,48220,43,43800,31,31170,1,3,3,4,2,6,4,7,대전광역시,충북,나홀로 여행,2023-06-30~2023-07-01,2,1,6,0
g001692,36,남,50,6,1,2,4,3,,4,7,3,4,50,50110,45,45790,44,44710,1,3,4,3,5,4,2,7,세종특별자치시,충북,3인 이상 여행(가족 외),2023-06-03~2023-06-04,1,7,,2
g007786,11,여,30,6,1,1,2,3,,2,3,3,2,42,42150,46,46130,46,46150,2,2,2,7,7,5,1,2,서울특별시,충남,나홀로 여행,2023-08-23~2023-08-23,1,2,4,0
g001669,30,여,20,7,2,1,4,12,,3,7,2,2,50,50130,48,48840,46,46150,1,6,1,4,2,2,6,7,대전광역시,충북,나홀로 여행,2023-06-09~2023-06-09,2,4,1,0
g007378,46,남,20,6,1,1,1,2,,5,,3,4,45,45710,11,11710,46,46890,6,4,4,3,3,5,6,2,전라남도,전북,나홀로 여행,2023-08-20~2023-08-20,2,6,1,0
g002989,27,여,20,6,1,1,2,3,,2,2,3,5,45,45110,31,31200,48,48880,7,1,7,1,1,1,1,7,대구광역시,대전,2인 여행(가족 외),2023-06-22~2023-06-23,1,2,4,1
g001611,30,남,30,6,1,1,1,2,,4,,2,1,44,44150,11,11680,50,50110,1,1,1,1,1,4,1,7,대전광역시,충남,2인 여행(가족 외),2023-06-03~2023-06-04,3,8,7,1
g000637,46,여,30,7,1,2,4,2,,5,8,2,2,46,46710,45,45190,46,46130,3,3,2,3,3,3,4,2,전라남도,전북,자녀 동반 여행,2023-05-19~2023-05-20,1,2,3,3
g004231,44,남,40,6,1,2,5,3,,6,6,2,1,44,44825,42,42170,11,11680,2,1,2,4,6,2,2,2,충청남도,충남,나홀로 여행,2023-07-29~2023-07-30,5,2,4,0
g005783,29,여,20,5,1,1,3,2,,4,10,3,5,50,50110,46,46710,45,45110,3,2,2,2,4,3,5,3,광주광역시,전남,3인 이상 여행(가족 외),2023-08-17~2023-08-18,3,2,1,3
g002255,45,남,40,6,1,2,2,3,,7,10,2,1,11,11110,46,46800,47,47930,1,1,1,5,2,7,1,2,전라북도,충북,2인 가족 여행,2023-06-24~2023-06-25,3,4,2,1
g002242,11,여,50,6,1,4,1,3,,3,,2,1,46,46810,45,45140,46,46710,1,7,1,4,2,2,7,5,서울특별시,전남,나홀로 여행,2023-06-11~2023-06-11,1,8,7,0
g011300,48,남,40,6,1,2,2,4,,4,5,3,5,42,42830,50,50110,26,26710,3,2,1,3,2,3,1,4,경상남도,전남,2인 가족 여행,2023-09-03~2023-09-03,3,1,5,1
g011295,41,남,50,5,1,2,4,11,,7,11,2,2,41,41190,42,42150,45,45790,4,5,5,4,4,5,5,5,경기도,충북,부모 동반 여행,2023-09-06~2023-09-06,2,3,7,2
g003717,27,남,20,6,1,1,4,3,,4,8,2,2,50,50110,47,47250,47,47130,1,1,1,4,7,7,1,7,대구광역시,충북,2인 여행(가족 외),2023-07-22~2023-07-23,8,1,3,1
g004170,41,남,30,6,2,1,4,12,,1,6,2,3,50,50110,47,47110,27,27290,2,1,3,4,3,4,2,6,경기도,충남,2인 여행(가족 외),2023-07-16~2023-07-17,2,6,1,1
g001791,41,남,30,7,1,1,1,3,,6,,2,2,42,42830,11,11110,41,41590,2,4,1,2,2,2,3,7,경기도,충남,부모 동반 여행,2023-06-03~2023-06-04,3,2,9,2
g003278,30,남,20,6,1,1,4,3,,4,10,2,1,26,26350,50,50110,11,11110,5,2,2,5,2,6,6,6,대전광역시,충남,2인 여행(가족 외),2023-06-24~2023-06-25,3,1,2,1
g010743,11,여,20,4,1,1,3,12,,1,9,3,2,42,42750,50,50110,45,45130,2,2,1,5,2,1,6,3,서울특별시,전북,나홀로 여행,2023-08-31~2023-08-31,2,7,1,0
g001386,48,남,40,6,1,2,4,3,,6,12,2,2,45,45790,42,42210,50,50110,2,1,2,3,5,4,3,6,경상남도,전북,자녀 동반 여행,2023-06-03~2023-06-04,3,2,8,3
g010557,45,여,40,7,1,1,1,2,,4,,2,4,29,29170,11,11110,41,41110,6,2,1,1,5,5,1,7,전라북도,광주,3인 이상 여행(가족 외),2023-09-02~2023-09-02,9,3,1,3
g011274,46,여,20,6,1,1,4,2,,3,7,2,2,50,50130,46,46110,48,48220,2,1,4,6,5,5,5,5,전라남도,전남,나홀로 여행,2023-09-02~2023-09-02,2,1,7,0
g002955,41,여,20,6,1,1,4,4,,2,8,1,5,50,50110,50,50130,42,42150,2,4,3,6,6,3,3,4,경기도,대전,나홀로 여행,2023-06-20~2023-06-21,7,5,1,0
g002732,45,여,20,4,1,1,1,12,,2,,2,1,11,11200,26,26350,50,50110,2,2,2,4,4,5,6,5,전라북도,전북,2인 여행(가족 외),2023-06-16~2023-06-17,3,1,2,1
g012516,11,여,20,6,2,1,4,12,,2,11,3,4,11,11230,26,26170,50,50130,6,2,3,6,3,6,5,5,서울특별시,대전,나홀로 여행,2023-09-15~2023-09-15,1,2,7,0
g011551,41,남,40,6,1,2,3,3,,2,6,2,1,41,41590,48,48310,47,47190,2,4,2,6,2,5,5,4,경기도,충남,자녀 동반 여행,2023-09-09~2023-09-09,8,3,2,2
g005591,46,여,40,6,1,1,3,3,,3,10,3,2,11,11110,41,41130,48,48840,4,3,1,1,4,4,2,2,전라남도,전남,2인 여행(가족 외),2023-08-12~2023-08-12,1,2,5,1
g002698,41,여,20,4,1,1,1,3,,5,,1,1,11,11440,42,42150,50,50110,5,2,2,2,6,5,6,6,경기도,대전,나홀로 여행,2023-06-28~2023-06-29,1,2,,0
g000796,29,남,30,6,1,1,4,3,,5,11,2,2,50,50110,11,11680,46,46710,3,6,4,3,3,3,6,4,광주광역시,전남,2인 여행(가족 외),2023-05-28~2023-05-28,3,2,1,1
g012634,11,여,40,6,1,1,2,2,,6,8,3,5,30,30170,50,50130,42,42170,1,4,4,3,1,3,4,3,서울특별시,대전,자녀 동반 여행,2023-09-17~2023-09-17,3,1,2,2
g001575,42,남,30,6,1,2,3,5,,4,6,3,5,50,50130,42,42210,42,42150,2,1,3,5,3,3,1,2,강원도,충남,3대 동반 여행(친척 포함),2023-06-03~2023-06-04,7,3,1,5
g001111,45,남,40,7,1,2,4,2,,7,12,2,3,45,45110,50,50130,11,11680,6,3,3,2,4,6,6,2,전라북도,충북,자녀 동반 여행,2023-05-26~2023-05-27,3,2,1,4
g012276,30,남,20,4,1,1,1,4,,4,,2,1,44,44150,26,26350,27,27290,4,4,4,3,4,3,2,5,대전광역시,세종,2인 여행(가족 외),2023-09-17~2023-09-17,1,,,1
g000756,41,남,60,6,1,2,4,1,,4,8,3,3,42,42150,41,41670,43,43110,2,1,2,3,2,2,2,1,경기도,광주,3인 이상 여행(가족 외),2023-06-04~2023-06-05,1,2,3,3
g003194,29,여,20,5,1,2,3,11,,1,6,3,2,50,50110,50,50130,45,45190,2,1,4,3,3,4,4,4,광주광역시,전남,자녀 동반 여행,2023-06-24~2023-06-24,3,2,1,2
g002828,26,남,50,6,1,2,4,1,,6,9,3,5,50,50110,47,47130,46,46130,5,2,3,1,6,6,2,2,부산광역시,전남,2인 여행(가족 외),2023-06-17~2023-06-18,1,2,3,1
g000322,11,남,30,8,1,2,5,13,,6,12,2,3,46,46150,46,46130,46,46230,2,4,4,3,1,4,5,1,서울특별시,전남,자녀 동반 여행,2023-05-19~2023-05-21,3,2,1,2
g000638,50,남,20,4,1,1,2,4,,4,6,2,1,42,42210,26,26500,11,11680,4,1,1,1,1,1,3,4,제주특별자치도,전남,2인 가족 여행,2023-05-19~2023-05-23,6,7,1,1
g006322,11,여,30,4,1,1,2,12,,1,6,3,2,50,50110,42,42170,41,41110,5,2,3,4,4,5,5,5,서울특별시,대전,2인 여행(가족 외),2023-08-27~2023-08-27,1,2,3,1
g000742,11,여,20,6,1,1,4,4,,3,10,3,5,50,50130,26,26320,45,45180,6,1,2,2,3,3,3,3,서울특별시,충북,3인 이상 여행(가족 외),2023-05-26~2023-05-27,5,2,1,3
g008141,41,여,30,5,2,1,3,12,,2,5,2,2,42,42150,42,42210,50,50130,1,3,4,3,4,2,1,7,경기도,대전,2인 가족 여행,2023-09-02~2023-09-02,1,7,2,1
